'Année','Athlète','Position','Age','Equipe','Matchs joués','%3Points','%2Points','Passes','Points'
1972,'Leroy Ellis','C',31,'LAL',74,'0','0.46',46,342
1972,'Keith Erickson','SF',27,'LAL',15,'0','0.482',35,86
1972,'Greg Fillmore','C',24,'NYK',10,'0','0.259',3,15
1972,'Hank Finkel','C',29,'BOS',78,'0','0.406',61,249
1972,'Jake Ford','PG',25,'SEA',26,'0','0.5',26,92
1972,'Fred Foster','SF',25,'PHI',74,'0','0.415',90,879
1972,'Jim Fox','C',28,'TOT',81,'0','0.449',86,935
1972,'Jim Fox','C',28,'CHI',10,'0','0.377',6,60
1972,'Jim Fox','C',28,'CIN',71,'0','0.454',80,875
1972,'Walt Frazier*','PG',26,'NYK',77,'0','0.512',446,1788
1972,'Dick Garrett','SG',25,'BUF',73,'0','0.442',165,786
1972,'Dick Gibbs','SF',23,'HOU',64,'0','0.34',51,235
1972,'Herm Gilliam','PG',25,'ATL',82,'0','0.446',377,835
1972,'Clarence Glover','PF',24,'BOS',25,'0','0.455',4,65
1972,'Gail Goodrich*','SG',28,'LAL',82,'0','0.487',365,2127
1972,'Johnny Green','PF',38,'CIN',82,'0','0.569',120,803
1972,'Lamar Green','PF',24,'PHO',67,'0','0.446',45,332
1972,'Hal Greer*','PG',35,'PHI',81,'0','0.449',316,959
1972,'Gary Gregor','SF',26,'POR',82,'0','0.451',187,912
1972,'Matt Guokas','SG',27,'CIN',61,'0','0.496',321,446
1972,'Happy Hairston','PF',29,'LAL',80,'0','0.461',193,1047
1972,'Jeff Halliburton','SG',22,'ATL',37,'0','0.459',20,147
1972,'Art Harris','SG',25,'PHO',21,'0','0.329',18,55
1972,'Clem Haskins','PG',28,'PHO',79,'0','0.483',290,1238
1972,'John Havlicek*','SF',31,'BOS',82,'0','0.458',614,2252
1972,'Connie Hawkins*','SF',29,'PHO',76,'0','0.459',296,1598
1972,'Elvin Hayes*','C',26,'HOU',82,'0','0.434',270,2063
1972,'Spencer Haywood*','PF',22,'SEA',73,'0','0.461',148,1914
1972,'Walt Hazzard','PG',29,'BUF',72,'0','0.451',406,1137
1972,'Gar Heard','PF',23,'SEA',58,'0','0.401',55,459
1972,'Al Henry','C',22,'PHI',43,'0','0.436',8,187
1972,'Bill Hewitt','PF',27,'DET',68,'0','0.473',71,303
1972,'Fred Hilton','SG',24,'BUF',61,'0','0.389',116,708
1972,'Bill Hosket','PF',25,'BUF',44,'0','0.492',38,220
1972,'Greg Howard','PF',24,'CLE',48,'0','0.382',27,139
1972,'Lou Hudson','SG',27,'ATL',77,'0','0.503',309,1899
1972,'John Hummer','PF',23,'BUF',55,'0','0.39',72,284
1972,'Darrall Imhoff','C',33,'TOT',49,'0','0.394',52,128
1972,'Darrall Imhoff','C',33,'CIN',9,'0','0.345',2,23
1972,'Darrall Imhoff','C',33,'POR',40,'0','0.408',50,105
1972,'Luke Jackson','PF',30,'PHI',63,'0','0.396',88,366
1972,'Phil Jackson*','PF',26,'NYK',80,'0','0.44',72,577
1972,'Gus Johnson*','PF',33,'BAL',39,'0','0.383',51,249
1972,'John Johnson','SF',24,'CLE',82,'0','0.433',415,1391
1972,'Jake Jones','SG',22,'TOT',17,'0','0.389',12,76
1972,'Jake Jones','SG',22,'PHI',6,'0','0.333',2,19
1972,'Jake Jones','SG',22,'CIN',11,'0','0.407',10,57
1972,'Nick Jones','SG',26,'GSW',65,'0','0.418',45,215
1972,'Wali Jones','PG',29,'MIL',48,'0','0.407',141,362
1972,'Bob Kauffman','PF',25,'BUF',77,'0','0.497',297,1457
1972,'Toby Kimball','PF',29,'MIL',74,'0','0.467',60,258
1972,'Jim King','SG',30,'CHI',73,'0','0.455',101,413
1972,'Ron Knight','SF',24,'POR',49,'0','0.436',33,255
1972,'Don Kojis','SF',33,'SEA',73,'0','0.469',82,832
1972,'Howard Komives','PG',30,'DET',79,'0','0.373',291,688
1972,'Steve Kuberski','PF',24,'BOS',71,'0','0.417',46,450
1972,'Sam Lacey','C',23,'CIN',81,'0','0.422',173,939
1972,'Bob Lanier*','C',23,'DET',80,'0','0.493',248,2056
1972,'Stu Lantz','SG',25,'HOU',81,'0','0.435',337,1501
1972,'Mo Layton','PG',23,'PHO',80,'0','0.424',247,730
1972,'Clyde Lee','PF',27,'GSW',78,'0','0.471',85,632
1972,'Kevin Loughery','SG',31,'TOT',76,'0','0.422',196,945
1972,'Kevin Loughery','SG',31,'BAL',2,'0','0.235',8,13
1972,'Kevin Loughery','SG',31,'PHI',74,'0','0.426',188,932
1972,'Bob Love','PF',29,'CHI',79,'0','0.442',125,2037
1972,'Stan Love','PF',22,'BAL',74,'0','0.451',52,587
1972,'Charlie Lowery','PG',22,'MIL',20,'0','0.447',14,45
1972,'Jerry Lucas*','C',31,'NYK',77,'0','0.512',318,1283
1972,'Pete Maravich*','SG',24,'ATL',66,'0','0.427',393,1275
1972,'Jack Marin','SF',27,'BAL',78,'0','0.478',169,1736
1972,'Harvey Marlatt','SG',23,'DET',31,'0','0.403',60,156
1972,'Jim Marsh','SF',25,'POR',39,'0','0.333',30,119
1972,'Eddie Mast','PF',23,'NYK',40,'0','0.348',10,103
1972,'Don May','SF',26,'ATL',75,'0','0.492',55,594
1972,'Willie McCarter','SG',25,'POR',39,'0','0.401',85,243
1972,'Jim McDaniels','C',23,'SEA',12,'0','0.415',9,113
1972,'Jon McGlocklin','SG',28,'MIL',80,'0','0.51',231,857
1972,'Gil McGregor','PF',22,'CIN',42,'0','0.363',18,171
1972,'Kenny McIntosh','SF',23,'CHI',43,'0','0.339',18,135
1972,'Stan McKenzie','SF',27,'POR',82,'0','0.492',148,1135
1972,'McCoy McLemore','SF',29,'TOT',27,'0','0.394',22,76
1972,'McCoy McLemore','SF',29,'MIL',10,'0','0.321',12,29
1972,'McCoy McLemore','SF',29,'HOU',17,'0','0.442',10,47
1972,'Jim McMillian','SF',23,'LAL',80,'0','0.482',209,1503
1972,'Cliff Meely','PF',24,'HOU',77,'0','0.406',119,763
1972,'Dean Meminger','SG',23,'NYK',78,'0','0.474',103,357
1972,'John Mengelt','SG',22,'CIN',78,'0','0.474',146,782
1972,'Eddie Miles','SG',31,'NYK',42,'0','0.359',17,62
1972,'Steve Mix','SF',24,'DET',8,'0','0.319',4,37
1972,'Earl Monroe*','SG-PG',27,'TOT',63,'0','0.434',142,749
1972,'Earl Monroe*','PG',27,'BAL',3,'0','0.406',10,65
1972,'Earl Monroe*','SG',27,'NYK',60,'0','0.436',132,684
1972,'Otto Moore','C',25,'PHO',81,'0','0.436',88,614
1972,'Rex Morgan','SG',23,'BOS',28,'0','0.32',17,55
1972,'Erwin Mueller','PF',27,'DET',42,'0','0.345',57,179
1972,'Jeff Mullins','SG',29,'GSW',80,'0','0.467',471,1720
1972,'Calvin Murphy*','PG',23,'HOU',82,'0','0.455',393,1491
1972,'Dorie Murrey','PF',28,'BAL',51,'0','0.381',17,110
1972,'Barry Nelson','C',22,'MIL',28,'0','0.417',7,35
1972,'Don Nelson*','PF',31,'BOS',82,'0','0.48',192,1134
1972,'Mike Newlin','SG',23,'HOU',82,'0','0.414',135,620
1972,'Willie Norwood','SF',24,'DET',78,'0','0.505',43,584
1972,'Steve Patterson','C',23,'CLE',65,'0','0.357',54,211
1972,'Charlie Paulk','PF',25,'TOT',35,'0','0.273',11,63
1972,'Charlie Paulk','PF',25,'CHI',7,'0','0.286',4,23
1972,'Charlie Paulk','PF',25,'NYK',28,'0','0.267',7,40
1972,'Tom Payne','C',21,'ATL',29,'0','0.437',15,119
1972,'Curtis Perry','C',23,'TOT',75,'0','0.372',100,438
1972,'Curtis Perry','C',23,'HOU',25,'0','0.33',22,88
1972,'Curtis Perry','C',23,'MIL',50,'0','0.385',78,350
1972,'Geoff Petrie','SG',23,'POR',60,'0','0.417',248,1132
1972,'Howard Porter','SF',23,'CHI',67,'0','0.424',24,401
1972,'Bob Portman','SG',24,'GSW',61,'0','0.403',26,231
1972,'Mike Price','SG',23,'NYK',6,'0','0.357',6,19
1972,'Bob Quick','SF',25,'DET',18,'0','0.476',11,112
1972,'Luther Rackley','C',25,'TOT',71,'0','0.429',21,256
1972,'Luther Rackley','C',25,'CLE',9,'0','0.44',3,23
1972,'Luther Rackley','C',25,'NYK',62,'0','0.428',18,233
1972,'Clifford Ray','C',23,'CHI',82,'0','0.499',254,578
1972,'Willis Reed*','C',29,'NYK',11,'0','0.438',22,147
1972,'Jackie Ridgle','SG',23,'CLE',32,'0','0.432',7,57
1972,'Pat Riley*','SG',26,'LAL',67,'0','0.447',75,449
1972,'Rich Rinaldi','SG',22,'BAL',39,'0','0.404',15,104
1972,'Mike Riordan','SF',26,'TOT',58,'0','0.467',126,550
1972,'Mike Riordan','SF',26,'NYK',4,'0','0.364',2,8
1972,'Mike Riordan','SF',26,'BAL',54,'0','0.469',124,542
1972,'Rick Roberson','PF',24,'CLE',63,'0','0.442',109,823
1972,'Oscar Robertson*','PG',33,'MIL',64,'0','0.472',491,1114
1972,'Flynn Robinson','SG',30,'LAL',64,'0','0.49',138,635
1972,'Curtis Rowe','PF',22,'DET',82,'0','0.46',99,930
1972,'Bob Rule','C',27,'TOT',76,'0','0.436',116,1148
1972,'Bob Rule','C',27,'SEA',16,'0','0.363',6,113
1972,'Bob Rule','C',27,'PHI',60,'0','0.445',110,1035
1972,'Cazzie Russell','SF',27,'GSW',79,'0','0.455',248,1693
1972,'Tom Sanders*','SF',33,'BOS',82,'0','0.41',98,541
1972,'Dale Schlueter','C',26,'POR',81,'0','0.525',285,947
1972,'Charlie Scott','PG',23,'PHO',6,'0','0.425',26,113
1972,'Larry Siegfried','PG',32,'TOT',31,'0','0.35',72,118
1972,'Larry Siegfried','PG',32,'HOU',10,'0','0.391',20,48
1972,'Larry Siegfried','PG',32,'ATL',21,'0','0.325',52,70
1972,'Paul Silas','PF',28,'PHO',80,'0','0.47',343,1403
1972,'Jerry Sloan*','SG',29,'CHI',82,'0','0.444',211,1328
1972,'Bingo Smith','SF',25,'CLE',82,'0','0.443',247,1232
1972,'Elmore Smith','C',22,'BUF',78,'0','0.454',111,1352
1972,'Garfield Smith','PF',26,'BOS',26,'0','0.424',8,62
1972,'Greg Smith','SF',25,'TOT',82,'0','0.461',222,729
1972,'Greg Smith','SF',25,'MIL',28,'0','0.49',63,235
1972,'Greg Smith','SF',25,'HOU',54,'0','0.448',159,494
1972,'Randy Smith','SF',23,'BUF',76,'0','0.482',189,1022
1972,'William Smith','C',22,'POR',22,'0','0.416',19,182
1972,'Dick Snyder','SG',27,'SEA',73,'0','0.529',283,1210
1972,'Dave Sorenson','PF',23,'CLE',76,'0','0.448',81,532
1972,'Dave Stallworth','SF',30,'TOT',78,'0','0.432',158,824
1972,'Dave Stallworth','SF',30,'NYK',14,'0','0.375',25,95
1972,'Dave Stallworth','SF',30,'BAL',64,'0','0.439',133,729
1972,'Larry Steele','SG',22,'POR',72,'0','0.481',161,366
1972,'Fred Taylor','SG',23,'TOT',34,'0','0.308',18,87
1972,'Fred Taylor','SG',23,'PHO',13,'0','0.222',7,16
1972,'Fred Taylor','SG',23,'CIN',21,'0','0.333',11,71
1972,'Nate Thurmond*','C',30,'GSW',78,'0','0.432',230,1673
1972,'Rudy Tomjanovich','PF',23,'HOU',78,'0','0.495',117,1172
1972,'George Trapp','PF',23,'ATL',60,'0','0.371',51,393
1972,'John Trapp','SF',26,'LAL',58,'0','0.443',42,329
1972,'John Tresvant','PF',32,'BAL',65,'0','0.45',83,445
1972,'Bill Turner','PF',27,'GSW',62,'0','0.392',22,182
1972,'Wes Unseld*','C',25,'BAL',76,'0','0.498',278,989
1972,'John Vallely','SG',23,'TOT',49,'0','0.404',37,168
1972,'John Vallely','SG',23,'ATL',9,'0','0.465',9,53
1972,'John Vallely','SG',23,'HOU',40,'0','0.383',28,115
1972,'Dick Van','SG',28,'PHO',82,'0','0.463',297,1619
1972,'Tom Van','SF',28,'CIN',73,'0','0.456',198,1399
1972,'Norm Van','PG',24,'TOT',79,'0','0.439',542,905
1972,'Norm Van','PG',24,'CIN',10,'0','0.311',51,73
1972,'Norm Van','PG',24,'CHI',69,'0','0.456',491,832
1972,'Neal Walk','C',23,'PHO',81,'0','0.479',151,1268
1972,'Chet Walker*','SF',31,'CHI',78,'0','0.505',178,1719
1972,'Jimmy Walker','SG',27,'DET',78,'0','0.457',315,1665
1972,'Cornell Warner','PF',23,'BUF',62,'0','0.443',54,382
1972,'John Warren','SG',24,'CLE',68,'0','0.417',91,337
1972,'Bobby Washington','PG',24,'CLE',69,'0','0.398',223,350
1972,'Jim Washington','PF',28,'TOT',84,'0','0.444',146,1042
1972,'Jim Washington','PF',28,'PHI',17,'0','0.436',25,191
1972,'Jim Washington','PF',28,'ATL',67,'0','0.446',121,851
1972,'Jeff Webb','SG',23,'TOT',46,'0','0.4',23,96
1972,'Jeff Webb','SG',23,'MIL',19,'0','0.257',7,29
1972,'Jeff Webb','SG',23,'PHO',27,'0','0.477',16,67
1972,'Bob Weiss','PG',29,'CHI',82,'0','0.43',377,928
1972,'Walt Wesley','C',27,'CLE',82,'0','0.41',76,1020
1972,'Jerry West*','PG',33,'LAL',77,'0','0.477',747,1985
1972,'John Wetzel','SG',27,'PHO',51,'0','0.378',56,86
1972,'Jo Jo','PG',25,'BOS',79,'0','0.431',416,1825
1972,'Sidney Wicks','PF',22,'POR',82,'0','0.427',350,2009
1972,'Lenny Wilkens*','PG',34,'SEA',80,'0','0.466',766,1438
1972,'Art Williams','PG',32,'BOS',81,'0','0.475',327,412
1972,'Milt Williams','PG',26,'ATL',10,'0','0.434',20,67
1972,'Nate Williams','SG',21,'CIN',81,'0','0.432',174,963
1972,'Ron Williams','PG',27,'GSW',80,'0','0.474',308,777
1972,'Isaiah Wilson','SG',23,'DET',48,'0','0.356',41,167
1972,'Lee Winfield','PG',24,'SEA',81,'0','0.496',290,861
1972,'Dave Wohl','PG',22,'PHI',79,'0','0.429',228,642
1972,'Barry Yates','PF',26,'PHI',24,'0','0.373',7,69
1972,'Charlie Yelverton','SG',23,'POR',69,'0','0.389',81,545
1972,'Gary Zeller','SG',24,'BAL',28,'0','0.362',30,188
1973,'Zaid Abdul-Aziz','C',26,'HOU',48,'0','0.397',53,417
1973,'Kareem Abdul-Jabbar*','C',25,'MIL',76,'0','0.554',379,2292
1973,'Don Adams','SF',25,'TOT',74,'0','0.391',117,675
1973,'Don Adams','SF',25,'ATL',4,'0','0.211',5,23
1973,'Don Adams','SF',25,'DET',70,'0','0.402',112,652
1973,'Rick Adelman','PG',26,'POR',76,'0','0.408',294,501
1973,'Lucius Allen','PG',25,'MIL',80,'0','0.484',426,1237
1973,'Tiny Archibald*','PG',24,'KCO',80,'0','0.488',910,2719
1973,'Dennis Awtrey','C',24,'TOT',82,'0','0.479',224,378
1973,'Dennis Awtrey','C',24,'PHI',3,'0','0.429',2,7
1973,'Dennis Awtrey','C',24,'CHI',79,'0','0.48',222,371
1973,'Dick Barnett','SG',36,'NYK',51,'0','0.389',50,192
1973,'Jim Barnett','PG',28,'GSW',82,'0','0.467',301,971
1973,'Rick Barry*','SF',28,'GSW',82,'0','0.452',399,1832
1973,'Butch Beard','PG',25,'SEA',73,'0','0.439',247,482
1973,'Walt Bellamy*','C',33,'ATL',74,'0','0.505',179,1193
1973,'Henry Bibby','PG',23,'NYK',55,'0','0.38',64,229
1973,'Dave Bing*','PG',29,'DET',82,'0','0.448',637,1840
1973,'John Block','PF',28,'TOT',73,'0','0.441',113,1082
1973,'John Block','PF',28,'PHI',48,'0','0.441',94,858
1973,'John Block','PF',28,'KCO',25,'0','0.444',19,224
1973,'Tom Boerwinkle','C',27,'CHI',8,'0','0.375',40,30
1973,'Freddie Boyd','PG',22,'PHI',82,'0','0.392',301,860
1973,'Steve Bracey','PG',22,'ATL',70,'0','0.486',125,457
1973,'Bill Bradley*','SF',29,'NYK',82,'0','0.459',367,1319
1973,'Bill Bridges','PF',33,'TOT',82,'0','0.461',219,845
1973,'Bill Bridges','PF',33,'PHI',10,'0','0.376',23,140
1973,'Bill Bridges','PF',33,'LAL',72,'0','0.479',196,705
1973,'John Brisker','SF',25,'SEA',70,'0','0.435',150,898
1973,'Fred Brown','SG',24,'SEA',79,'0','0.455',438,1063
1973,'Corky Calhoun','SF',22,'PHO',82,'0','0.469',76,493
1973,'Austin Carr','SG',24,'CLE',82,'0','0.446',279,1685
1973,'Fred Carter','SG',27,'PHI',81,'0','0.421',349,1617
1973,'Wilt Chamberlain*','C',36,'LAL',82,'0','0.727',365,1084
1973,'Don Chaney','SG',26,'BOS',79,'0','0.482',221,1038
1973,'Phil Chenier','SG',22,'BAL',71,'0','0.452',301,1398
1973,'Bob Christian','C',26,'ATL',55,'0','0.548',47,230
1973,'Archie Clark','PG',31,'BAL',39,'0','0.507',275,715
1973,'Jim Cleamons','PG',23,'CLE',80,'0','0.454',205,459
1973,'Barry Clemens','SF',29,'CLE',72,'0','0.516',115,471
1973,'Mel Counts','C',31,'TOT',66,'0','0.449',65,303
1973,'Mel Counts','C',31,'PHI',7,'0','0.313',3,10
1973,'Mel Counts','C',31,'LAL',59,'0','0.457',62,293
1973,'Dave Cowens*','C',24,'BOS',82,'0','0.452',333,1684
1973,'Pete Cross','C',24,'TOT',29,'0','0.24',11,20
1973,'Pete Cross','C',24,'KCO',3,'0',0,0,0
1973,'Pete Cross','C',24,'SEA',26,'0','0.286',11,20
1973,'Dick Cunningham','C',26,'MIL',72,'0','0.41',34,157
1973,'Bob Dandridge','SF',25,'MIL',73,'0','0.472',207,1474
1973,'Bob Davis','SF',22,'POR',9,'0','0.214',2,16
1973,'Charlie Davis','SG',23,'TOT',75,'0','0.417',185,656
1973,'Charlie Davis','SG',23,'CLE',6,'0','0.488',10,44
1973,'Charlie Davis','SG',23,'POR',69,'0','0.412',175,612
1973,'Dwight Davis','PF',23,'CLE',81,'0','0.392',118,762
1973,'Jim Davis','C',31,'DET',73,'0','0.51',56,334
1973,'Mickey Davis','SF',22,'MIL',74,'0','0.438',72,380
1973,'Mike Davis','SG',26,'BAL',13,'0','0.424',19,123
1973,'Dave DeBusschere*','PF',32,'NYK',77,'0','0.435',259,1258
1973,'Terry Dischinger','SF',32,'POR',63,'0','0.476',103,386
1973,'Terry Driscoll','C-PF',25,'TOT',60,'0','0.428',55,323
1973,'Terry Driscoll','PF',25,'BAL',1,'0',0,0,0
1973,'Terry Driscoll','C',25,'MIL',59,'0','0.429',55,323
1973,'Charles Dudley','PG',22,'SEA',12,'0','0.435',16,34
1973,'Ken Durrett','SF',24,'KCO',8,'0','0.381',3,22
1973,'Joe Ellis','PF',28,'GSW',74,'0','0.409',88,467
1973,'Leroy Ellis','PF-C',32,'TOT',79,'0','0.434',139,971
1973,'Leroy Ellis','C',32,'LAL',10,'0','0.275',3,26
1973,'Leroy Ellis','PF',32,'PHI',69,'0','0.441',136,945
1973,'Scott English','SF',22,'PHO',29,'0','0.387',15,93
1973,'Keith Erickson','SF',28,'LAL',76,'0','0.43',242,687
1973,'Hank Finkel','C',30,'BOS',76,'0','0.451',26,184
1973,'Chris Ford','SG',24,'DET',74,'0','0.479',194,476
1973,'Fred Foster','SF',26,'DET',63,'0','0.388',94,547
1973,'Harold Fox','PG',23,'BUF',10,'0','0.375',10,31
1973,'Jim Fox','C',29,'SEA',74,'0','0.515',176,846
1973,'Walt Frazier*','PG',27,'NYK',78,'0','0.49',461,1648
1973,'Dick Garrett','SG',26,'BUF',78,'0','0.419',217,778
1973,'Rowland Garrett','SF',22,'CHI',35,'0','0.441',8,125
1973,'John Gianelli','C',22,'NYK',52,'0','0.451',25,181
1973,'Dick Gibbs','SF',24,'TOT',67,'0','0.36',62,207
1973,'Dick Gibbs','SF',24,'HOU',1,'0',0,1,0
1973,'Dick Gibbs','SF',24,'KCO',66,'0','0.362',61,207
1973,'Herm Gilliam','PG',26,'ATL',76,'0','0.468',482,1065
1973,'Gail Goodrich*','SG',29,'LAL',76,'0','0.464',332,1814
1973,'Travis Grant','SF',23,'LAL',33,'0','0.44',7,125
1973,'Johnny Green','PF',39,'KCO',66,'0','0.599',59,469
1973,'Lamar Green','PF',25,'PHO',80,'0','0.431',89,537
1973,'Luther Green','PF',26,'PHI',5,'0',0,0,3
1973,'Hal Greer*','PG',36,'PHI',38,'0','0.392',111,214
1973,'Gary Gregor','SF',27,'MIL',9,'0','0.333',9,27
1973,'Matt Guokas','SG',28,'KCO',79,'0','0.57',403,718
1973,'Happy Hairston','PF',30,'LAL',28,'0','0.482',68,456
1973,'Jeff Halliburton','SG',23,'TOT',55,'0','0.434',96,415
1973,'Jeff Halliburton','SG',23,'ATL',24,'0','0.431',28,121
1973,'Jeff Halliburton','SG',23,'PHI',31,'0','0.436',68,294
1973,'Clem Haskins','SG',29,'PHO',77,'0','0.464',203,808
1973,'John Havlicek*','SF',32,'BOS',80,'0','0.45',529,1902
1973,'Connie Hawkins*','SF',30,'PHO',75,'0','0.479',304,1204
1973,'Elvin Hayes*','PF',27,'BAL',81,'0','0.444',127,1717
1973,'Spencer Haywood*','PF',23,'SEA',77,'0','0.476',196,2251
1973,'Walt Hazzard','PG',30,'TOT',55,'0','0.418',129,261
1973,'Walt Hazzard','PG',30,'BUF',9,'0','0.417',17,53
1973,'Walt Hazzard','PG',30,'GSW',46,'0','0.418',112,208
1973,'Gar Heard','PF',24,'TOT',81,'0','0.425',60,816
1973,'Gar Heard','PF',24,'SEA',3,'0','0.444',2,9
1973,'Gar Heard','PF',24,'CHI',78,'0','0.425',58,807
1973,'Bill Hewitt','PF',28,'BUF',73,'0','0.418',110,345
1973,'Fred Hilton','SG',25,'BUF',59,'0','0.387',74,423
1973,'Lou Hudson','SF',28,'ATL',75,'0','0.477',258,2029
1973,'John Hummer','PF',24,'BUF',66,'0','0.444',138,527
1973,'Phil Jackson*','PF',27,'NYK',80,'0','0.443',94,644
1973,'Charles Johnson','SG',23,'GSW',70,'0','0.428',118,375
1973,'George Johnson','C',25,'HOU',19,'0','0.513',3,43
1973,'George Johnson','C',24,'GSW',56,'0','0.41',8,89
1973,'Gus Johnson*','PF',34,'PHO',21,'0','0.381',31,163
1973,'John Johnson','SF',25,'CLE',82,'0','0.43',309,1183
1973,'Ollie Johnson','SF',23,'POR',78,'0','0.497',200,772
1973,'Wali Jones','SG',30,'MIL',27,'0','0.407',56,134
1973,'Bob Kauffman','SF',26,'BUF',77,'0','0.505',396,1350
1973,'Toby Kimball','PF',30,'KCO',67,'0','0.436',27,236
1973,'Jim King','SG',31,'CHI',65,'0','0.441',81,276
1973,'Don Kojis','SF',34,'KCO',77,'0','0.48',80,658
1973,'Howard Komives','PG',31,'BUF',67,'0','0.38',239,411
1973,'Steve Kuberski','SF',25,'BOS',78,'0','0.403',26,345
1973,'Sam Lacey','C',24,'KCO',79,'0','0.474',189,1068
1973,'Bob Lanier*','C',24,'DET',81,'0','0.49',260,1927
1973,'Stu Lantz','SG',26,'DET',51,'0','0.407',138,490
1973,'Mo Layton','SG',24,'PHO',65,'0','0.431',139,464
1973,'Manny Leaks','C',27,'PHI',82,'0','0.404',95,898
1973,'Clyde Lee','PF',28,'GSW',66,'0','0.466',34,414
1973,'Russ Lee','SF',23,'MIL',46,'0','0.386',38,130
1973,'Kevin Loughery','SG',32,'PHI',32,'0','0.396',148,445
1973,'Bob Love','PF',30,'CHI',82,'0','0.431',119,1895
1973,'Stan Love','PF',23,'BAL',72,'0','0.436',46,459
1973,'Jerry Lucas*','PF',32,'NYK',71,'0','0.513',317,704
1973,'Pete Maravich*','SG',25,'ATL',79,'0','0.441',546,2063
1973,'Jack Marin','SF',28,'HOU',81,'0','0.468',291,1496
1973,'Harvey Marlatt','SG',24,'DET',7,'0','0.5',4,4
1973,'LaRue Martin','C',22,'POR',77,'0','0.396',42,340
1973,'Eddie Mast','PF',24,'ATL',42,'0','0.424',37,119
1973,'Don May','SF',27,'TOT',58,'0','0.446',64,453
1973,'Don May','SF',27,'ATL',32,'0','0.455',21,144
1973,'Don May','SF',27,'PHI',26,'0','0.441',43,309
1973,'Bob McAdoo*','PF',21,'BUF',80,'0','0.452',139,1441
1973,'Paul McCracken','SG',22,'HOU',24,'0','0.494',17,111
1973,'Jim McDaniels','C',24,'SEA',68,'0','0.399',78,378
1973,'Jon McGlocklin','SG',29,'MIL',80,'0','0.502',236,765
1973,'Kenny McIntosh','SF',24,'TOT',59,'0','0.337',54,270
1973,'Kenny McIntosh','SF',24,'CHI',3,'0','0.615',1,16
1973,'Kenny McIntosh','SF',24,'SEA',56,'0','0.326',53,254
1973,'Stan McKenzie','SF-SG',28,'TOT',33,'0','0.403',23,126
1973,'Stan McKenzie','SG',28,'POR',7,'0','0.361',8,40
1973,'Stan McKenzie','SF',28,'HOU',26,'0','0.422',15,86
1973,'Jim McMillian','SF',24,'LAL',81,'0','0.458',221,1533
1973,'Eric McWilliams','PF',22,'HOU',44,'0','0.347',5,86
1973,'Cliff Meely','PF',25,'HOU',82,'0','0.408',91,628
1973,'Dean Meminger','SG',24,'NYK',80,'0','0.515',133,457
1973,'John Mengelt','SG',23,'TOT',79,'0','0.492',153,767
1973,'John Mengelt','SG',23,'KCO',12,'0','0.382',25,63
1973,'John Mengelt','SG',23,'DET',67,'0','0.504',128,704
1973,'Mark Minor','SF',22,'BOS',4,'0','0.25',2,5
1973,'Earl Monroe*','SG',28,'NYK',75,'0','0.488',288,1163
1973,'Otto Moore','C',26,'HOU',82,'0','0.487',167,963
1973,'Erwin Mueller','PF',28,'DET',21,'0','0.29',7,23
1973,'Jeff Mullins','SG',30,'GSW',81,'0','0.493',337,1445
1973,'Calvin Murphy*','PG',24,'HOU',77,'0','0.465',262,1001
1973,'Bob Nash','SF',22,'DET',36,'0','0.222',16,43
1973,'Lloyd Neal','C',22,'POR',82,'0','0.494',146,1097
1973,'Don Nelson*','SF',32,'BOS',72,'0','0.476',102,777
1973,'Mike Newlin','SG',24,'HOU',82,'0','0.443',409,1395
1973,'Willie Norwood','SF',25,'DET',79,'0','0.494',56,652
1973,'Steve Patterson','C',24,'CLE',62,'0','0.359',51,176
1973,'Tom Patterson','PF',24,'BAL',23,'0','0.429',3,55
1973,'Curtis Perry','PF',24,'MIL',67,'0','0.461',123,613
1973,'Geoff Petrie','SG',24,'POR',79,'0','0.464',350,1970
1973,'Howard Porter','PF',24,'CHI',43,'0','0.452',16,218
1973,'Kevin Porter','PG',22,'BAL',71,'0','0.455',237,472
1973,'Bob Portman','SF',25,'GSW',32,'0','0.457',7,84
1973,'Jim Price','PG',23,'LAL',59,'0','0.44',97,376
1973,'Mike Price','SG',24,'PHI',57,'0','0.415',71,288
1973,'Mike Ratliff','C',21,'KCO',58,'0','0.417',38,241
1973,'Clifford Ray','C',24,'CHI',73,'0','0.492',271,625
1973,'Willis Reed*','C',30,'NYK',69,'0','0.474',126,760
1973,'Tom Riker','C',22,'NYK',14,'0','0.417',2,35
1973,'Pat Riley*','SG',27,'LAL',55,'0','0.428',81,399
1973,'Ron Riley','PF',22,'KCO',74,'0','0.431',76,625
1973,'Rich Rinaldi','SG',23,'BAL',33,'0','0.408',48,280
1973,'Mike Riordan','SF',27,'BAL',82,'0','0.51',426,1483
1973,'Rick Roberson','C',25,'CLE',62,'0','0.433',134,781
1973,'Oscar Robertson*','PG',34,'MIL',73,'0','0.454',551,1130
1973,'Flynn Robinson','SG',31,'TOT',44,'0','0.462',85,298
1973,'Flynn Robinson','SG',31,'LAL',6,'0','0.5',8,34
1973,'Flynn Robinson','SG',31,'BAL',38,'0','0.458',77,264
1973,'Curtis Rowe','PF',23,'DET',81,'0','0.519',172,1304
1973,'Bob Rule','C',28,'TOT',52,'0','0.38',38,140
1973,'Bob Rule','C',28,'PHI',3,'0',0,1,0
